path_id,call_id,node_id,dtmf_input,timestamp
9070,3640802,1,1,2025-04-08T13:08:08
9071,3640802,2,1,2025-04-08T13:08:12
9072,3640819,1,2,2025-04-08T11:57:36
9073,3640842,1,2,2025-04-08T07:18:45
9074,3640860,1,1,2025-04-08T05:57:43
9075,3640873,1,2,2025-04-08T20:58:55
9076,3640873,2,1,2025-04-08T20:58:59
9077,3641066,1,2,2025-04-08T02:54:37
9078,3641066,3,2,2025-04-08T02:54:41
9079,3641097,1,2,2025-04-08T04:00:45
9080,3641097,2,1,2025-04-08T04:00:49
9081,3641100,1,2,2025-04-08T04:22:03
9082,3641106,1,2,2025-04-08T22:06:14
9083,3641106,3,1,2025-04-08T22:06:18
9084,3641142,1,2,2025-04-08T10:41:07
9085,3641142,3,2,2025-04-08T10:41:11
9086,3641143,1,1,2025-04-08T11:49:28
9087,3641143,2,2,2025-04-08T11:49:32
9088,3641162,1,1,2025-04-08T06:25:52
9089,3641162,3,2,2025-04-08T06:25:56
9090,3641235,1,1,2025-04-08T10:29:24
9091,3641235,2,2,2025-04-08T10:29:28
9092,3641305,1,2,2025-04-08T05:03:20
9093,3641305,2,2,2025-04-08T05:03:24
9094,3641314,1,2,2025-04-08T17:20:25
9095,3641314,3,1,2025-04-08T17:20:29
9096,3641331,1,2,2025-04-08T01:47:29
9097,3641331,3,2,2025-04-08T01:47:33
9098,3641339,1,1,2025-04-08T04:26:31
9099,3641339,2,2,2025-04-08T04:26:35
9100,3641362,1,1,2025-04-08T22:09:16
9101,3641389,1,1,2025-04-08T17:40:37
9102,3641389,2,1,2025-04-08T17:40:41
9103,3641410,1,1,2025-04-08T23:38:39
9104,3641410,2,2,2025-04-08T23:38:43
9105,3641630,1,1,2025-04-08T21:20:33
9106,3641750,1,1,2025-04-08T22:23:22
9107,3641750,3,1,2025-04-08T22:23:26
9108,3641799,1,2,2025-04-08T18:23:34
9109,3641811,1,2,2025-04-08T17:24:01
9110,3641841,1,1,2025-04-08T17:22:22
9111,3641841,2,2,2025-04-08T17:22:26
9112,3641964,1,2,2025-04-08T22:34:57
9113,3641964,3,1,2025-04-08T22:35:01
9114,3642012,1,1,2025-04-08T20:42:16
9115,3642021,1,1,2025-04-08T13:40:45
9116,3642021,2,1,2025-04-08T13:40:49
9117,3642076,1,2,2025-04-08T15:45:56
9118,3642123,1,2,2025-04-08T07:33:28
9119,3642123,2,2,2025-04-08T07:33:32
9120,3642165,1,1,2025-04-08T12:47:55
9121,3642165,3,2,2025-04-08T12:47:59
9122,3642250,1,1,2025-04-08T22:48:19
9123,3642250,3,1,2025-04-08T22:48:23
9124,3642262,1,2,2025-04-08T14:59:15
9125,3642262,2,2,2025-04-08T14:59:19
9126,3642267,1,1,2025-04-08T23:03:38
9127,3642304,1,1,2025-04-08T10:02:23
9128,3642351,1,1,2025-04-08T17:42:14
9129,3642355,1,2,2025-04-08T15:49:06
9130,3642439,1,1,2025-04-08T10:49:50
9131,3642469,1,2,2025-04-08T12:48:02
9132,3642469,3,1,2025-04-08T12:48:06
9133,3642593,1,1,2025-04-08T01:07:37
9134,3642626,1,1,2025-04-08T12:48:30
9135,3642626,2,1,2025-04-08T12:48:34
9136,3642631,1,1,2025-04-08T21:08:50
9137,3642661,1,1,2025-04-08T11:15:15
9138,3642661,2,2,2025-04-08T11:15:19
9139,3642744,1,2,2025-04-08T14:11:02
9140,3642744,2,1,2025-04-08T14:11:06
9141,3642850,1,1,2025-04-08T19:19:45
9142,3642902,1,2,2025-04-08T15:26:02
9143,3642902,2,1,2025-04-08T15:26:06
9144,3642997,1,2,2025-04-08T22:52:54
9145,3642997,2,2,2025-04-08T22:52:58
9146,3643037,1,1,2025-04-08T17:27:24
9147,3643037,2,2,2025-04-08T17:27:28
9148,3643049,1,2,2025-04-08T21:25:25
9149,3643049,2,1,2025-04-08T21:25:29
9150,3643063,1,1,2025-04-08T11:21:49
9151,3643063,3,2,2025-04-08T11:21:53
9152,3643110,1,1,2025-04-08T07:26:53
9153,3643112,1,1,2025-04-08T01:27:47
9154,3643112,3,2,2025-04-08T01:27:51
9155,3643122,1,1,2025-04-08T04:21:43
9156,3643122,2,1,2025-04-08T04:21:47
9157,3643170,1,2,2025-04-08T14:21:03
9158,3643170,2,2,2025-04-08T14:21:07
9159,3643182,1,2,2025-04-08T15:54:53
9160,3643182,3,2,2025-04-08T15:54:57
9161,3643183,1,2,2025-04-08T09:25:36
9162,3643331,1,2,2025-04-08T22:30:58
9163,3643355,1,1,2025-04-08T13:05:19
9164,3643355,3,2,2025-04-08T13:05:23
9165,3643404,1,2,2025-04-08T00:01:36
9166,3643404,2,1,2025-04-08T00:01:40
9167,3643442,1,1,2025-04-08T22:42:00
9168,3643442,3,1,2025-04-08T22:42:04
9169,3643527,1,2,2025-04-08T04:10:25
9170,3643527,2,2,2025-04-08T04:10:29
9171,3643552,1,1,2025-04-08T02:38:34
9172,3643594,1,1,2025-04-08T19:58:31
9173,3643594,2,2,2025-04-08T19:58:35
9174,3643701,1,1,2025-04-08T17:47:25
9175,3643701,3,2,2025-04-08T17:47:29
9176,3643748,1,2,2025-04-08T20:26:44
9177,3643767,1,1,2025-04-08T23:17:39
9178,3643767,3,1,2025-04-08T23:17:43
9179,3643777,1,1,2025-04-08T09:47:22
9180,3643795,1,1,2025-04-08T13:37:53
9181,3643871,1,1,2025-04-08T11:25:16
9182,3643871,3,1,2025-04-08T11:25:20
9183,3643928,1,2,2025-04-08T14:05:49
9184,3643928,3,2,2025-04-08T14:05:53
9185,3643981,1,1,2025-04-08T13:19:40
9186,3643981,3,2,2025-04-08T13:19:44
9187,3643998,1,2,2025-04-08T11:00:15
9188,3643998,2,1,2025-04-08T11:00:19
9189,3644003,1,1,2025-04-08T10:57:17
9190,3644018,1,2,2025-04-08T06:20:11
9191,3644026,1,1,2025-04-08T11:00:19
9192,3644026,3,1,2025-04-08T11:00:23
9193,3644033,1,2,2025-04-08T13:24:08
9194,3644033,2,2,2025-04-08T13:24:12
9195,3644103,1,1,2025-04-08T18:51:57
9196,3644103,2,1,2025-04-08T18:52:01
9197,3644167,1,2,2025-04-08T08:41:58
9198,3644167,3,2,2025-04-08T08:42:02
9199,3644218,1,1,2025-04-08T15:48:47
9200,3644242,1,1,2025-04-08T03:39:12
9201,3644242,2,2,2025-04-08T03:39:16
9202,3644250,1,1,2025-04-08T21:14:00
9203,3644250,3,1,2025-04-08T21:14:04
9204,3644316,1,1,2025-04-08T06:28:25
9205,3644316,2,2,2025-04-08T06:28:29
9206,3644376,1,1,2025-04-08T06:39:53
9207,3644376,3,1,2025-04-08T06:39:57
9208,3644425,1,1,2025-04-08T08:44:43
9209,3644425,3,1,2025-04-08T08:44:47
9210,3644541,1,1,2025-04-08T05:26:24
9211,3644541,2,1,2025-04-08T05:26:28
9212,3644611,1,1,2025-04-08T21:13:08
9213,3644648,1,2,2025-04-08T17:33:37
9214,3644648,2,1,2025-04-08T17:33:41
9215,3644821,1,2,2025-04-08T12:59:10
9216,3644821,2,2,2025-04-08T12:59:14
9217,3644825,1,2,2025-04-08T15:14:19
9218,3644825,3,2,2025-04-08T15:14:23
9219,3644840,1,2,2025-04-08T08:24:57
9220,3644845,1,2,2025-04-08T16:26:48
9221,3644869,1,2,2025-04-08T08:22:21
9222,3644869,2,2,2025-04-08T08:22:25
9223,3644883,1,2,2025-04-08T16:37:40
9224,3644883,3,2,2025-04-08T16:37:44
9225,3644922,1,2,2025-04-08T08:05:02
9226,3644922,3,2,2025-04-08T08:05:06
9227,3644936,1,1,2025-04-08T18:18:54
9228,3644973,1,1,2025-04-08T15:12:44
9229,3644973,2,1,2025-04-08T15:12:48
9230,3644989,1,2,2025-04-08T10:17:10
9231,3644990,1,1,2025-04-08T18:51:18
9232,3645033,1,1,2025-04-08T14:11:02
9233,3645033,2,2,2025-04-08T14:11:06
9234,3645116,1,2,2025-04-08T08:54:08
9235,3645116,2,1,2025-04-08T08:54:12
9236,3645245,1,2,2025-04-08T01:13:35
9237,3645254,1,1,2025-04-08T18:58:08
9238,3645309,1,1,2025-04-08T17:31:00
9239,3645318,1,2,2025-04-08T22:48:25
9240,3645349,1,1,2025-04-08T10:50:48
9241,3645349,3,1,2025-04-08T10:50:52
9242,3645373,1,1,2025-04-08T16:58:49
9243,3645373,2,1,2025-04-08T16:58:53
9244,3645472,1,1,2025-04-08T17:43:09
9245,3645498,1,2,2025-04-08T23:56:06
9246,3645526,1,1,2025-04-08T01:37:43
9247,3645526,3,1,2025-04-08T01:37:47
9248,3645547,1,2,2025-04-08T02:48:16
9249,3645572,1,1,2025-04-08T11:16:44
9250,3645572,3,1,2025-04-08T11:16:48
9251,3645597,1,2,2025-04-08T12:15:13
9252,3645677,1,1,2025-04-08T11:22:58
9253,3645824,1,2,2025-04-08T17:45:50
9254,3645824,3,1,2025-04-08T17:45:54
9255,3645829,1,1,2025-04-08T10:04:19
9256,3645843,1,2,2025-04-08T22:05:15
9257,3645881,1,1,2025-04-08T11:06:35
9258,3645881,2,2,2025-04-08T11:06:39
9259,3645904,1,2,2025-04-08T10:23:50
9260,3645948,1,2,2025-04-08T19:43:17
9261,3645948,2,2,2025-04-08T19:43:21
9262,3645955,1,2,2025-04-08T13:31:53
9263,3645955,2,1,2025-04-08T13:31:57
9264,3646144,1,2,2025-04-08T16:48:44
9265,3646147,1,2,2025-04-08T17:12:56
9266,3646159,1,2,2025-04-08T21:20:39
9267,3646159,2,2,2025-04-08T21:20:43
9268,3646260,1,1,2025-04-08T18:28:05
9269,3646260,2,1,2025-04-08T18:28:09
9270,3646331,1,1,2025-04-08T22:10:50
9271,3646331,2,2,2025-04-08T22:10:54
9272,3646370,1,1,2025-04-08T08:56:11
9273,3646370,3,1,2025-04-08T08:56:15
9274,3646396,1,2,2025-04-08T23:08:54
9275,3646399,1,2,2025-04-08T13:40:30
9276,3646399,3,1,2025-04-08T13:40:34
9277,3646426,1,2,2025-04-08T06:53:01
9278,3646426,2,2,2025-04-08T06:53:05
9279,3646509,1,2,2025-04-08T22:51:27
9280,3646585,1,2,2025-04-08T15:41:26
9281,3646633,1,1,2025-04-08T14:51:48
9282,3646633,2,1,2025-04-08T14:51:52
9283,3646668,1,1,2025-04-08T10:29:44
9284,3646668,2,2,2025-04-08T10:29:48
9285,3646681,1,2,2025-04-08T09:10:15
9286,3646681,3,2,2025-04-08T09:10:19
9287,3646804,1,2,2025-04-08T08:01:28
9288,3646867,1,2,2025-04-08T13:17:41
9289,3646867,2,2,2025-04-08T13:17:45
9290,3646911,1,2,2025-04-08T23:23:03
9291,3646958,1,1,2025-04-08T14:09:18
9292,3646958,2,2,2025-04-08T14:09:22
9293,3647029,1,1,2025-04-08T01:12:35
9294,3647035,1,2,2025-04-08T23:25:14
9295,3647093,1,1,2025-04-08T00:25:46
9296,3647148,1,1,2025-04-08T00:08:39
9297,3647148,3,2,2025-04-08T00:08:43
9298,3647167,1,2,2025-04-08T00:44:18
9299,3647178,1,1,2025-04-08T18:13:49
9300,3647184,1,2,2025-04-08T23:46:14
9301,3647184,2,2,2025-04-08T23:46:18
9302,3647185,1,1,2025-04-08T19:32:56
9303,3647204,1,2,2025-04-08T05:37:21
9304,3647204,2,2,2025-04-08T05:37:25
9305,3647209,1,1,2025-04-08T21:44:34
9306,3647228,1,2,2025-04-08T15:41:51
9307,3647228,2,1,2025-04-08T15:41:55
9308,3647368,1,2,2025-04-08T12:58:29
9309,3647368,3,2,2025-04-08T12:58:33
9310,3647432,1,2,2025-04-08T16:46:22
9311,3647614,1,2,2025-04-08T01:09:37
9312,3647614,3,1,2025-04-08T01:09:41
9313,3647627,1,1,2025-04-08T22:11:55
9314,3647627,3,2,2025-04-08T22:11:59
9315,3647648,1,2,2025-04-08T13:17:22
9316,3647648,3,1,2025-04-08T13:17:26
9317,3647656,1,1,2025-04-08T23:42:52
9318,3647656,3,2,2025-04-08T23:42:56
9319,3647685,1,1,2025-04-08T07:56:34
9320,3647685,3,1,2025-04-08T07:56:38
9321,3647696,1,1,2025-04-08T14:07:23
9322,3647825,1,2,2025-04-08T23:02:17
9323,3647825,2,2,2025-04-08T23:02:21
9324,3647897,1,2,2025-04-08T21:45:21
9325,3647899,1,1,2025-04-08T20:46:58
9326,3647899,3,2,2025-04-08T20:47:02
9327,3647933,1,1,2025-04-08T10:59:33
9328,3647933,2,1,2025-04-08T10:59:37
9329,3647959,1,1,2025-04-08T04:02:11
9330,3647959,3,1,2025-04-08T04:02:15
9331,3647978,1,2,2025-04-08T23:02:02
9332,3647978,2,1,2025-04-08T23:02:06
9333,3647986,1,1,2025-04-08T23:49:52
9334,3648047,1,2,2025-04-08T16:18:07
9335,3648047,3,2,2025-04-08T16:18:11
9336,3648053,1,1,2025-04-08T09:52:47
9337,3648053,2,1,2025-04-08T09:52:51
9338,3648211,1,1,2025-04-08T07:12:14
9339,3648211,3,2,2025-04-08T07:12:18
9340,3648312,1,2,2025-04-08T07:36:09
9341,3648312,2,1,2025-04-08T07:36:13
9342,3648326,1,2,2025-04-08T19:32:46
9343,3648366,1,1,2025-04-08T02:56:14
9344,3648486,1,2,2025-04-08T10:06:54
9345,3648486,3,2,2025-04-08T10:06:58
9346,3648575,1,1,2025-04-08T23:54:07
9347,3648589,1,1,2025-04-08T05:51:16
9348,3648859,1,1,2025-04-08T19:29:46
9349,3648928,1,1,2025-04-08T09:04:51
9350,3648928,2,2,2025-04-08T09:04:55
9351,3648933,1,1,2025-04-08T12:59:06
9352,3648933,2,1,2025-04-08T12:59:10
9353,3648937,1,1,2025-04-08T19:58:59
9354,3648952,1,2,2025-04-08T12:54:33
9355,3648952,2,1,2025-04-08T12:54:37
9356,3648967,1,1,2025-04-08T08:49:49
9357,3648967,3,2,2025-04-08T08:49:53
9358,3648980,1,1,2025-04-08T01:47:50
9359,3649152,1,2,2025-04-08T15:51:08
9360,3649152,3,1,2025-04-08T15:51:12
9361,3649173,1,2,2025-04-08T15:35:30
9362,3649173,3,1,2025-04-08T15:35:34
9363,3649221,1,2,2025-04-08T03:48:24
9364,3649221,2,2,2025-04-08T03:48:28
9365,3649345,1,1,2025-04-08T06:38:52
9366,3649404,1,1,2025-04-08T14:25:27
9367,3649404,3,1,2025-04-08T14:25:31
9368,3649467,1,2,2025-04-08T11:38:56
9369,3649467,2,2,2025-04-08T11:39:00
9370,3649472,1,1,2025-04-08T11:13:31
9371,3649472,2,1,2025-04-08T11:13:35
9372,3649597,1,1,2025-04-08T18:39:47
9373,3649597,3,2,2025-04-08T18:39:51
9374,3649628,1,2,2025-04-08T03:47:10
9375,3649707,1,2,2025-04-08T22:20:51
9376,3649707,2,1,2025-04-08T22:20:55
9377,3649719,1,2,2025-04-08T23:54:05
9378,3649719,3,1,2025-04-08T23:54:09
9379,3649746,1,2,2025-04-08T15:56:58
9380,3649753,1,2,2025-04-08T23:04:49
9381,3649774,1,2,2025-04-08T20:05:58
9382,3649811,1,2,2025-04-08T06:47:18
9383,3649811,2,1,2025-04-08T06:47:22
9384,3649841,1,1,2025-04-08T08:35:58
9385,3649841,3,2,2025-04-08T08:36:02
9386,3649873,1,2,2025-04-08T17:19:40
9387,3649873,2,2,2025-04-08T17:19:44
9388,3649897,1,1,2025-04-08T18:45:09
9389,3649897,2,1,2025-04-08T18:45:13
9390,3649920,1,1,2025-04-08T13:46:33
9391,3649920,2,1,2025-04-08T13:46:37
9392,3650040,1,2,2025-04-08T12:01:01
9393,3650040,2,2,2025-04-08T12:01:05
9394,3650054,1,1,2025-04-08T00:15:44
9395,3650054,3,1,2025-04-08T00:15:48
9396,3650060,1,1,2025-04-08T21:16:38
9397,3650175,1,2,2025-04-08T17:53:44
9398,3650179,1,1,2025-04-08T22:00:27
9399,3650179,2,2,2025-04-08T22:00:31
9400,3650238,1,1,2025-04-08T08:29:10
9401,3650369,1,1,2025-04-08T19:34:34
9402,3650369,2,1,2025-04-08T19:34:38
9403,3650380,1,2,2025-04-08T18:42:54
9404,3650426,1,2,2025-04-08T17:58:20
9405,3650426,3,1,2025-04-08T17:58:24
9406,3650471,1,2,2025-04-08T23:06:32
9407,3650471,2,1,2025-04-08T23:06:36
9408,3650548,1,2,2025-04-08T08:06:16
9409,3650548,2,1,2025-04-08T08:06:20
9410,3650601,1,1,2025-04-08T18:07:46
9411,3650601,3,1,2025-04-08T18:07:50
9412,3650644,1,2,2025-04-08T22:27:00
9413,3650669,1,1,2025-04-08T12:19:49
9414,3650768,1,2,2025-04-08T17:10:59
9415,3650784,1,2,2025-04-08T01:45:51
9416,3650784,2,1,2025-04-08T01:45:55
9417,3650812,1,2,2025-04-08T04:00:07
9418,3650812,3,1,2025-04-08T04:00:11
9419,3650915,1,2,2025-04-08T17:24:40
9420,3650915,3,2,2025-04-08T17:24:44
9421,3650923,1,2,2025-04-08T08:16:19
9422,3650981,1,2,2025-04-08T21:57:09
9423,3651047,1,1,2025-04-08T09:24:48
9424,3651116,1,2,2025-04-08T09:49:56
9425,3651116,2,2,2025-04-08T09:50:00
9426,3651216,1,2,2025-04-08T14:16:30
9427,3651216,3,1,2025-04-08T14:16:34
9428,3651238,1,2,2025-04-08T21:38:54
9429,3651238,2,2,2025-04-08T21:38:58
9430,3651259,1,1,2025-04-08T09:26:32
9431,3651274,1,1,2025-04-08T14:51:04
9432,3651377,1,2,2025-04-08T13:00:07
9433,3651456,1,2,2025-04-08T12:32:33
9434,3651473,1,1,2025-04-08T23:32:29
9435,3651495,1,2,2025-04-08T10:22:48
9436,3651495,2,1,2025-04-08T10:22:52
9437,3651502,1,1,2025-04-08T01:47:51
9438,3651502,3,1,2025-04-08T01:47:55
9439,3651529,1,2,2025-04-08T23:52:30
9440,3651562,1,1,2025-04-08T11:49:07
9441,3651562,2,2,2025-04-08T11:49:11
9442,3651624,1,2,2025-04-08T07:04:35
9443,3651624,2,1,2025-04-08T07:04:39
9444,3651637,1,1,2025-04-08T09:58:24
9445,3651637,2,2,2025-04-08T09:58:28
9446,3651803,1,2,2025-04-08T15:48:23
9447,3651803,3,1,2025-04-08T15:48:27
9448,3651866,1,1,2025-04-08T15:46:39
9449,3651866,3,1,2025-04-08T15:46:43
9450,3651875,1,1,2025-04-08T16:21:43
9451,3651875,2,1,2025-04-08T16:21:47
9452,3651881,1,2,2025-04-08T10:02:43
9453,3651954,1,1,2025-04-08T14:59:06
9454,3651954,2,2,2025-04-08T14:59:10
9455,3651988,1,2,2025-04-08T13:53:39
9456,3652036,1,2,2025-04-08T16:09:21
9457,3652077,1,1,2025-04-08T02:24:28
9458,3652080,1,1,2025-04-08T12:17:13
9459,3652080,2,1,2025-04-08T12:17:17
9460,3652083,1,2,2025-04-08T03:53:42
9461,3652083,2,2,2025-04-08T03:53:46
9462,3652094,1,2,2025-04-08T00:18:43
9463,3652103,1,1,2025-04-08T12:11:15
9464,3652103,3,2,2025-04-08T12:11:19
9465,3652140,1,2,2025-04-08T07:34:58
9466,3652140,2,1,2025-04-08T07:35:02
9467,3652143,1,2,2025-04-08T11:51:13
9468,3652231,1,1,2025-04-08T09:11:36
9469,3652231,3,1,2025-04-08T09:11:40
9470,3652276,1,1,2025-04-08T19:25:04
9471,3652356,1,2,2025-04-08T17:28:21
9472,3652370,1,1,2025-04-08T01:05:26
9473,3652376,1,2,2025-04-08T06:22:55
9474,3652494,1,1,2025-04-08T13:51:33
9475,3652494,3,1,2025-04-08T13:51:37
9476,3652495,1,2,2025-04-08T13:17:53
9477,3652529,1,1,2025-04-08T18:46:42
9478,3652529,3,1,2025-04-08T18:46:46
9479,3652601,1,2,2025-04-08T02:40:24
9480,3652601,2,1,2025-04-08T02:40:28
9481,3652623,1,1,2025-04-08T00:42:52
9482,3652623,2,1,2025-04-08T00:42:56
9483,3652693,1,2,2025-04-08T10:22:17
9484,3652698,1,2,2025-04-08T15:20:31
9485,3652698,3,2,2025-04-08T15:20:35
9486,3652750,1,2,2025-04-08T22:37:16
9487,3652750,2,1,2025-04-08T22:37:20
9488,3652862,1,1,2025-04-08T21:47:45
9489,3652862,3,1,2025-04-08T21:47:49
9490,3652882,1,2,2025-04-08T16:49:00
9491,3652890,1,1,2025-04-08T08:54:21
9492,3652890,2,1,2025-04-08T08:54:25
9493,3652896,1,1,2025-04-08T19:40:11
9494,3652938,1,2,2025-04-08T19:47:01
9495,3653043,1,1,2025-04-08T09:01:55
9496,3653043,2,1,2025-04-08T09:01:59
9497,3653065,1,1,2025-04-08T15:12:20
9498,3653065,3,1,2025-04-08T15:12:24
9499,3653077,1,2,2025-04-08T16:55:29
9500,3653077,2,1,2025-04-08T16:55:33
9501,3653232,1,1,2025-04-08T01:49:40
9502,3653238,1,2,2025-04-08T13:36:39
9503,3653238,3,1,2025-04-08T13:36:43
9504,3653240,1,1,2025-04-08T04:04:36
9505,3653240,3,2,2025-04-08T04:04:40
9506,3653327,1,2,2025-04-08T14:31:33
9507,3653327,2,2,2025-04-08T14:31:37
9508,3653337,1,2,2025-04-08T19:12:49
9509,3653337,3,1,2025-04-08T19:12:53
9510,3653354,1,1,2025-04-08T21:24:31
9511,3653535,1,2,2025-04-08T13:10:59
9512,3653535,2,2,2025-04-08T13:11:03
9513,3653588,1,1,2025-04-08T20:29:34
9514,3653588,2,1,2025-04-08T20:29:38
9515,3653612,1,1,2025-04-08T17:03:11
9516,3653612,2,1,2025-04-08T17:03:15
9517,3653642,1,2,2025-04-08T15:40:12
9518,3653642,3,2,2025-04-08T15:40:16
9519,3653705,1,1,2025-04-08T19:35:38
9520,3653705,3,2,2025-04-08T19:35:42
9521,3653817,1,2,2025-04-08T11:12:08
9522,3653817,3,1,2025-04-08T11:12:12
9523,3653864,1,1,2025-04-08T11:17:40
9524,3653942,1,1,2025-04-08T14:05:56
9525,3653942,2,1,2025-04-08T14:06:00
9526,3653999,1,1,2025-04-08T10:49:14
9527,3654041,1,2,2025-04-08T14:31:07
9528,3654071,1,1,2025-04-08T17:35:18
9529,3654071,2,2,2025-04-08T17:35:22
9530,3654087,1,1,2025-04-08T00:19:07
9531,3654133,1,2,2025-04-08T19:12:51
9532,3654133,3,1,2025-04-08T19:12:55
9533,3654165,1,2,2025-04-08T05:09:05
9534,3654165,3,1,2025-04-08T05:09:09
9535,3654253,1,2,2025-04-08T07:43:51
9536,3654302,1,1,2025-04-08T17:45:52
9537,3654370,1,1,2025-04-08T02:15:50
9538,3654370,3,1,2025-04-08T02:15:54
9539,3654404,1,1,2025-04-08T13:24:46
9540,3654404,3,1,2025-04-08T13:24:50
9541,3654477,1,2,2025-04-08T13:50:24
9542,3654477,2,2,2025-04-08T13:50:28
9543,3654513,1,1,2025-04-08T01:51:33
9544,3654542,1,1,2025-04-08T06:32:06
9545,3654544,1,2,2025-04-08T23:22:21
9546,3654554,1,1,2025-04-08T14:43:40
9547,3654554,3,2,2025-04-08T14:43:44
9548,3654567,1,1,2025-04-08T23:34:33
9549,3654567,2,2,2025-04-08T23:34:37
9550,3654568,1,1,2025-04-08T10:10:07
9551,3654568,3,2,2025-04-08T10:10:11
9552,3654574,1,1,2025-04-08T05:28:59
9553,3654574,2,1,2025-04-08T05:29:03
9554,3654586,1,2,2025-04-08T12:19:02
9555,3654586,3,2,2025-04-08T12:19:06
9556,3654618,1,1,2025-04-08T20:52:38
9557,3654618,3,2,2025-04-08T20:52:42
9558,3654688,1,1,2025-04-08T22:48:45
9559,3654721,1,1,2025-04-08T16:04:17
9560,3654741,1,1,2025-04-08T02:32:22
9561,3654741,2,1,2025-04-08T02:32:26
9562,3654801,1,1,2025-04-08T19:16:48
9563,3654801,3,1,2025-04-08T19:16:52
9564,3654822,1,2,2025-04-08T08:44:36
9565,3654822,3,1,2025-04-08T08:44:40
9566,3654874,1,2,2025-04-08T11:02:59
9567,3654874,3,1,2025-04-08T11:03:03
9568,3654916,1,2,2025-04-08T16:56:16
9569,3655018,1,1,2025-04-08T14:01:50
9570,3655018,3,1,2025-04-08T14:01:54
9571,3655020,1,1,2025-04-08T23:08:17
9572,3655023,1,1,2025-04-08T02:52:52
9573,3655023,2,1,2025-04-08T02:52:56
9574,3655035,1,2,2025-04-08T05:17:11
9575,3655035,3,1,2025-04-08T05:17:15
9576,3655090,1,2,2025-04-08T07:55:27
9577,3655090,3,2,2025-04-08T07:55:31
9578,3655111,1,1,2025-04-08T19:06:41
9579,3655159,1,2,2025-04-08T15:54:32
9580,3655159,2,1,2025-04-08T15:54:36
9581,3655341,1,2,2025-04-08T08:36:19
9582,3655373,1,1,2025-04-08T17:25:23
9583,3655373,2,1,2025-04-08T17:25:27
9584,3655423,1,2,2025-04-08T06:41:44
9585,3655423,3,1,2025-04-08T06:41:48
9586,3655461,1,1,2025-04-08T17:31:53
9587,3655461,3,1,2025-04-08T17:31:57
9588,3655483,1,2,2025-04-08T19:45:00
9589,3655483,2,1,2025-04-08T19:45:04
9590,3655491,1,2,2025-04-08T11:28:30
9591,3655506,1,2,2025-04-08T07:56:44
9592,3655506,3,2,2025-04-08T07:56:48
9593,3655519,1,1,2025-04-08T09:06:23
9594,3655519,2,1,2025-04-08T09:06:27
9595,3655520,1,1,2025-04-08T20:36:31
9596,3655666,1,2,2025-04-08T19:06:50
9597,3655666,3,1,2025-04-08T19:06:54
9598,3655717,1,2,2025-04-08T10:34:56
9599,3655717,2,2,2025-04-08T10:35:00
9600,3655773,1,1,2025-04-08T03:55:16
9601,3655773,2,1,2025-04-08T03:55:20
9602,3655775,1,2,2025-04-08T15:43:16
9603,3655852,1,2,2025-04-08T08:37:37
9604,3655852,3,2,2025-04-08T08:37:41
9605,3655915,1,1,2025-04-08T20:36:12
9606,3655915,3,1,2025-04-08T20:36:16
9607,3655921,1,1,2025-04-08T12:36:43
9608,3655921,3,2,2025-04-08T12:36:47
9609,3656024,1,1,2025-04-08T17:37:02
9610,3656024,2,2,2025-04-08T17:37:06
9611,3656032,1,1,2025-04-08T22:13:39
9612,3656032,2,2,2025-04-08T22:13:43
9613,3656051,1,1,2025-04-08T17:07:15
9614,3656053,1,1,2025-04-08T20:59:05
9615,3656053,2,1,2025-04-08T20:59:09
9616,3656205,1,1,2025-04-08T20:22:49
9617,3656205,3,1,2025-04-08T20:22:53
9618,3656235,1,1,2025-04-08T16:41:58
9619,3656235,2,1,2025-04-08T16:42:02
9620,3656241,1,1,2025-04-08T23:50:35
9621,3656251,1,1,2025-04-08T19:56:31
9622,3656251,2,2,2025-04-08T19:56:35
9623,3656265,1,1,2025-04-08T07:33:32
9624,3656298,1,2,2025-04-08T04:25:30
9625,3656311,1,2,2025-04-08T18:29:13
9626,3656349,1,1,2025-04-08T00:02:35
9627,3656349,3,2,2025-04-08T00:02:39
9628,3656375,1,2,2025-04-08T19:38:31
9629,3656375,2,2,2025-04-08T19:38:35
9630,3656451,1,1,2025-04-08T10:56:24
9631,3656451,2,1,2025-04-08T10:56:28
9632,3656460,1,1,2025-04-08T22:29:17
9633,3656531,1,1,2025-04-08T05:40:01
9634,3656564,1,1,2025-04-08T06:30:38
9635,3656564,3,1,2025-04-08T06:30:42
9636,3656663,1,2,2025-04-08T19:44:37
9637,3656679,1,1,2025-04-08T11:56:30
9638,3656679,2,1,2025-04-08T11:56:34
9639,3656763,1,1,2025-04-08T16:12:00
9640,3656763,2,1,2025-04-08T16:12:04
9641,3656884,1,1,2025-04-08T03:58:00
9642,3656884,3,2,2025-04-08T03:58:04
9643,3656902,1,1,2025-04-08T16:18:50
9644,3656923,1,1,2025-04-08T06:46:17
9645,3656962,1,1,2025-04-08T16:55:42
9646,3656962,2,1,2025-04-08T16:55:46
9647,3657040,1,2,2025-04-08T02:30:49
9648,3657066,1,1,2025-04-08T17:13:21
9649,3657072,1,2,2025-04-08T19:00:20
9650,3657072,3,1,2025-04-08T19:00:24
9651,3657114,1,2,2025-04-08T05:55:50
